batter,pitcher,stand,p_throws,events,description,player_AVG,player_OBP,player_SLG,player_PA,mlbID,ERA,WHIP,SO9,SO/W,HR,BB,H,IP,BAbip
680776,592454,L,R,,ball,0.285,0.342,0.492,735,592454,1.91,1.128,9.6,2.27,5,22,31,47.0,0.222
680776,607074,L,L,,foul_tip,0.285,0.342,0.492,735,607074,4.0,1.213,10.3,3.7,33,57,167,184.2,0.289
680776,657612,L,L,,called_strike,0.285,0.342,0.492,735,657612,3.34,1.429,4.1,1.68,2,19,81,70.0,0.319
680776,543037,L,R,hit_by_pitch,hit_by_pitch,0.285,0.342,0.492,735,543037,3.4,1.186,9.0,3.17,12,35,97,111.1,0.285
680776,543037,L,R,,foul,0.285,0.342,0.492,735,543037,3.4,1.186,9.0,3.17,12,35,97,111.1,0.285
680776,543037,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,543037,3.4,1.186,9.0,3.17,12,35,97,111.1,0.285
680776,543037,L,R,,ball,0.285,0.342,0.492,735,543037,3.4,1.186,9.0,3.17,12,35,97,111.1,0.285
680776,641835,L,L,single,hit_into_play,0.285,0.342,0.492,735,641835,6.23,1.615,6.0,1.93,5,15,55,43.1,0.338
680776,657612,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,657612,3.34,1.429,4.1,1.68,2,19,81,70.0,0.319
680776,543037,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,543037,3.4,1.186,9.0,3.17,12,35,97,111.1,0.285
680776,543037,L,R,,called_strike,0.285,0.342,0.492,735,543037,3.4,1.186,9.0,3.17,12,35,97,111.1,0.285
680776,543037,L,R,,ball,0.285,0.342,0.492,735,543037,3.4,1.186,9.0,3.17,12,35,97,111.1,0.285
680776,657376,L,R,single,hit_into_play,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,657376,L,R,,foul,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,657376,L,R,,called_strike,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,657376,L,R,,foul,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,657376,L,R,strikeout,foul_tip,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,657376,L,R,,ball,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,657376,L,R,,called_strike,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,657376,L,R,,called_strike,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,643410,L,R,double,hit_into_play,0.285,0.342,0.492,735,643410,4.5,1.328,13.3,3.91,8,22,55,58.0,0.343
680776,657376,L,R,single,hit_into_play,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,657376,L,R,,swinging_strike,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,657376,L,R,,foul,0.285,0.342,0.492,735,657376,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297
680776,641482,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,641482,L,L,,called_strike,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,641482,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,641482,L,L,,foul,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,641482,L,L,,ball,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,641482,L,L,,foul,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,657612,L,L,strikeout,swinging_strike,0.285,0.342,0.492,735,657612,3.34,1.429,4.1,1.68,2,19,81,70.0,0.319
680776,605280,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,605280,2.84,1.249,9.4,3.04,4,24,63,69.2,0.311
680776,641482,L,L,strikeout,swinging_strike,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,605280,L,R,,swinging_strike,0.285,0.342,0.492,735,605280,2.84,1.249,9.4,3.04,4,24,63,69.2,0.311
680776,657612,L,L,,foul,0.285,0.342,0.492,735,657612,3.34,1.429,4.1,1.68,2,19,81,70.0,0.319
680776,641482,L,L,,ball,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,657612,L,L,,ball,0.285,0.342,0.492,735,657612,3.34,1.429,4.1,1.68,2,19,81,70.0,0.319
680776,641482,L,L,,ball,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,605280,L,R,,called_strike,0.285,0.342,0.492,735,605280,2.84,1.249,9.4,3.04,4,24,63,69.2,0.311
680776,641482,L,L,,foul,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,657612,L,L,,called_strike,0.285,0.342,0.492,735,657612,3.34,1.429,4.1,1.68,2,19,81,70.0,0.319
680776,641482,L,L,,swinging_strike,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,641482,L,L,,called_strike,0.285,0.342,0.492,735,641482,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288
680776,665152,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,,foul,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,,ball,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,,ball,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,,foul,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,,foul,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,,swinging_strike,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,,called_strike,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,single,hit_into_play,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,622554,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,622554,4.33,1.21,10.4,3.33,12,21,52,60.1,0.258
680776,622554,L,R,,foul,0.285,0.342,0.492,735,622554,4.33,1.21,10.4,3.33,12,21,52,60.1,0.258
680776,622554,L,R,,ball,0.285,0.342,0.492,735,622554,4.33,1.21,10.4,3.33,12,21,52,60.1,0.258
680776,665152,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,,ball,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,,swinging_strike,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,665152,L,R,,called_strike,0.285,0.342,0.492,735,665152,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258
680776,544150,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,544150,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29
680776,544150,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,544150,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29
680776,544150,L,R,,foul,0.285,0.342,0.492,735,544150,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29
680776,544150,L,R,,ball,0.285,0.342,0.492,735,544150,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29
680776,544150,L,R,,swinging_strike,0.285,0.342,0.492,735,544150,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29
680776,544150,L,R,,ball,0.285,0.342,0.492,735,544150,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29
680776,672335,L,L,single,hit_into_play,0.285,0.342,0.492,735,672335,4.67,1.426,7.8,1.68,0,28,49,54.0,0.306
680776,622554,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,622554,4.33,1.21,10.4,3.33,12,21,52,60.1,0.258
680776,622554,L,R,,swinging_strike,0.285,0.342,0.492,735,622554,4.33,1.21,10.4,3.33,12,21,52,60.1,0.258
680776,544150,L,R,strikeout,swinging_strike,0.285,0.342,0.492,735,544150,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29
680776,544150,L,R,,foul,0.285,0.342,0.492,735,544150,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29
680776,544150,L,R,,swinging_strike,0.285,0.342,0.492,735,544150,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29
680776,544150,L,R,,foul,0.285,0.342,0.492,735,544150,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29
680776,700249,L,L,strikeout,swinging_strike,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,700249,L,L,,swinging_strike,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,700249,L,L,,swinging_strike,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,700249,L,L,,ball,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,700249,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,700249,L,L,,foul,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,700249,L,L,,ball,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,518886,L,R,strikeout,swinging_strike,0.285,0.342,0.492,735,518886,5.33,1.357,12.6,2.35,7,31,40,52.1,0.287
680776,518886,L,R,,swinging_strike,0.285,0.342,0.492,735,518886,5.33,1.357,12.6,2.35,7,31,40,52.1,0.287
680776,518886,L,R,,blocked_ball,0.285,0.342,0.492,735,518886,5.33,1.357,12.6,2.35,7,31,40,52.1,0.287
680776,518886,L,R,,foul,0.285,0.342,0.492,735,518886,5.33,1.357,12.6,2.35,7,31,40,52.1,0.287
680776,700249,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,642397,L,L,strikeout,swinging_strike,0.285,0.342,0.492,735,642397,4.36,1.565,11.1,2.36,4,28,56,53.2,0.371
680776,700249,L,L,,ball,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,642397,L,L,,foul,0.285,0.342,0.492,735,642397,4.36,1.565,11.1,2.36,4,28,56,53.2,0.371
680776,700249,L,L,,swinging_strike,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,642397,L,L,,ball,0.285,0.342,0.492,735,642397,4.36,1.565,11.1,2.36,4,28,56,53.2,0.371
680776,700249,L,L,,foul,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,642397,L,L,,blocked_ball,0.285,0.342,0.492,735,642397,4.36,1.565,11.1,2.36,4,28,56,53.2,0.371
680776,642397,L,L,,foul,0.285,0.342,0.492,735,642397,4.36,1.565,11.1,2.36,4,28,56,53.2,0.371
680776,700249,L,L,,ball,0.285,0.342,0.492,735,700249,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291
680776,623167,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,623167,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318
680776,623167,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,623167,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318
680776,623167,L,R,,ball,0.285,0.342,0.492,735,623167,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318
680776,623167,L,R,,ball,0.285,0.342,0.492,735,623167,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318
680776,623167,L,R,,called_strike,0.285,0.342,0.492,735,623167,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318
680776,623167,L,R,,ball,0.285,0.342,0.492,735,623167,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318
680776,686642,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,686642,L,L,,ball,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,686642,L,L,,foul,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,686642,L,L,,called_strike,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,623167,L,R,single,hit_into_play,0.285,0.342,0.492,735,623167,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318
680776,686642,L,L,,ball,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,686642,L,L,,ball,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,623167,L,R,,foul,0.285,0.342,0.492,735,623167,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318
680776,676979,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,676979,3.58,1.069,12.9,6.33,18,33,123,146.0,0.318
680776,676979,L,L,,foul,0.285,0.342,0.492,735,676979,3.58,1.069,12.9,6.33,18,33,123,146.0,0.318
680776,676979,L,L,,ball,0.285,0.342,0.492,735,676979,3.58,1.069,12.9,6.33,18,33,123,146.0,0.318
680776,676979,L,L,,ball,0.285,0.342,0.492,735,676979,3.58,1.069,12.9,6.33,18,33,123,146.0,0.318
680776,683568,L,R,strikeout,swinging_strike,0.285,0.342,0.492,735,683568,1.5,1.833,9.0,0.75,0,8,3,6.0,0.188
680776,683568,L,R,,swinging_strike,0.285,0.342,0.492,735,683568,1.5,1.833,9.0,0.75,0,8,3,6.0,0.188
680776,683568,L,R,,ball,0.285,0.342,0.492,735,683568,1.5,1.833,9.0,0.75,0,8,3,6.0,0.188
680776,683568,L,R,,called_strike,0.285,0.342,0.492,735,683568,1.5,1.833,9.0,0.75,0,8,3,6.0,0.188
680776,683568,L,R,,ball,0.285,0.342,0.492,735,683568,1.5,1.833,9.0,0.75,0,8,3,6.0,0.188
680776,660853,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,660853,5.29,1.429,9.3,2.6,17,25,65,63.0,0.295
680776,660853,L,R,,ball,0.285,0.342,0.492,735,660853,5.29,1.429,9.3,2.6,17,25,65,63.0,0.295
680776,676979,L,L,single,hit_into_play,0.285,0.342,0.492,735,676979,3.58,1.069,12.9,6.33,18,33,123,146.0,0.318
680776,676979,L,L,,called_strike,0.285,0.342,0.492,735,676979,3.58,1.069,12.9,6.33,18,33,123,146.0,0.318
680776,663436,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,663436,4.32,1.46,8.5,2.04,5,23,50,50.0,0.321
680776,663436,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,663436,4.32,1.46,8.5,2.04,5,23,50,50.0,0.321
680776,663436,L,R,,foul,0.285,0.342,0.492,735,663436,4.32,1.46,8.5,2.04,5,23,50,50.0,0.321
680776,663436,L,R,,ball,0.285,0.342,0.492,735,663436,4.32,1.46,8.5,2.04,5,23,50,50.0,0.321
680776,686642,L,L,strikeout,swinging_strike,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,686642,L,L,,foul,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,686642,L,L,,ball,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,686642,L,L,,foul,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,686642,L,L,,foul,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,686642,L,L,,ball,0.285,0.342,0.492,735,686642,3.75,1.25,9.8,2.17,3,12,18,24.0,0.254
680776,663436,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,663436,4.32,1.46,8.5,2.04,5,23,50,50.0,0.321
680776,656731,L,R,double,hit_into_play,0.285,0.342,0.492,735,656731,4.08,1.324,10.6,2.74,8,34,71,79.1,0.307
680776,664849,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,664849,4.38,1.231,11.1,2.53,3,19,29,39.0,0.286
680776,664849,L,L,,ball,0.285,0.342,0.492,735,664849,4.38,1.231,11.1,2.53,3,19,29,39.0,0.286
680776,622065,L,L,single,hit_into_play,0.285,0.342,0.492,735,622065,2.87,1.404,8.6,2.14,2,7,15,15.2,0.296
680776,664849,L,L,,ball,0.285,0.342,0.492,735,664849,4.38,1.231,11.1,2.53,3,19,29,39.0,0.286
680776,664849,L,L,,called_strike,0.285,0.342,0.492,735,664849,4.38,1.231,11.1,2.53,3,19,29,39.0,0.286
680776,622065,L,L,,called_strike,0.285,0.342,0.492,735,622065,2.87,1.404,8.6,2.14,2,7,15,15.2,0.296
680776,622065,L,L,,swinging_strike,0.285,0.342,0.492,735,622065,2.87,1.404,8.6,2.14,2,7,15,15.2,0.296
680776,656731,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,656731,4.08,1.324,10.6,2.74,8,34,71,79.1,0.307
680776,656731,L,R,,foul,0.285,0.342,0.492,735,656731,4.08,1.324,10.6,2.74,8,34,71,79.1,0.307
680776,656849,L,L,strikeout,foul_tip,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,656849,L,L,,ball,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,656849,L,L,,blocked_ball,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,656849,L,L,,ball,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,656849,L,L,,swinging_strike,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,656849,L,L,,called_strike,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,656849,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,676130,L,R,walk,ball,0.285,0.342,0.492,735,676130,2.86,1.081,9.6,2.15,8,39,46,78.2,0.214
680776,676130,L,R,,swinging_strike,0.285,0.342,0.492,735,676130,2.86,1.081,9.6,2.15,8,39,46,78.2,0.214
680776,676130,L,R,,called_strike,0.285,0.342,0.492,735,676130,2.86,1.081,9.6,2.15,8,39,46,78.2,0.214
680776,676130,L,R,,ball,0.285,0.342,0.492,735,676130,2.86,1.081,9.6,2.15,8,39,46,78.2,0.214
680776,676130,L,R,,ball,0.285,0.342,0.492,735,676130,2.86,1.081,9.6,2.15,8,39,46,78.2,0.214
680776,676130,L,R,,ball,0.285,0.342,0.492,735,676130,2.86,1.081,9.6,2.15,8,39,46,78.2,0.214
680776,656849,L,L,single,hit_into_play,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,656849,L,L,,called_strike,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,656849,L,L,,ball,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,656849,L,L,,ball,0.285,0.342,0.492,735,656849,2.78,1.296,7.4,2.12,8,50,118,129.2,0.295
680776,622663,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,622663,L,R,,foul,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,622663,L,R,,ball,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,622663,L,R,,foul,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,622663,L,R,,swinging_strike,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,622663,L,R,,ball,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,622663,L,R,,foul,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,622663,L,R,single,hit_into_play,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,622663,L,R,,called_strike,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,622663,L,R,,ball,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,664849,L,L,strikeout,called_strike,0.285,0.342,0.492,735,664849,4.38,1.231,11.1,2.53,3,19,29,39.0,0.286
680776,664849,L,L,,ball,0.285,0.342,0.492,735,664849,4.38,1.231,11.1,2.53,3,19,29,39.0,0.286
680776,664849,L,L,,foul,0.285,0.342,0.492,735,664849,4.38,1.231,11.1,2.53,3,19,29,39.0,0.286
680776,664849,L,L,,called_strike,0.285,0.342,0.492,735,664849,4.38,1.231,11.1,2.53,3,19,29,39.0,0.286
680776,622663,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,622663,L,R,,called_strike,0.285,0.342,0.492,735,622663,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289
680776,676428,L,L,single,hit_into_play,0.285,0.342,0.492,735,676428,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253
680776,676428,L,L,,foul,0.285,0.342,0.492,735,676428,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253
680776,676428,L,L,,ball,0.285,0.342,0.492,735,676428,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253
680776,676428,L,L,,ball,0.285,0.342,0.492,735,676428,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253
680776,676428,L,L,,called_strike,0.285,0.342,0.492,735,676428,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253
680776,676428,L,L,strikeout,swinging_strike,0.285,0.342,0.492,735,676428,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253
680776,676428,L,L,,foul,0.285,0.342,0.492,735,676428,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253
680776,676428,L,L,,called_strike,0.285,0.342,0.492,735,676428,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253
680776,676428,L,L,,ball,0.285,0.342,0.492,735,676428,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253
680776,676428,L,L,,ball,0.285,0.342,0.492,735,676428,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253
680776,676684,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,676684,2.71,1.074,8.5,4.0,3,18,64,76.1,0.286
680776,676684,L,R,,foul,0.285,0.342,0.492,735,676684,2.71,1.074,8.5,4.0,3,18,64,76.1,0.286
680776,676684,L,R,,foul,0.285,0.342,0.492,735,676684,2.71,1.074,8.5,4.0,3,18,64,76.1,0.286
680776,676684,L,R,,called_strike,0.285,0.342,0.492,735,676684,2.71,1.074,8.5,4.0,3,18,64,76.1,0.286
680776,689225,L,R,strikeout,swinging_strike_blocked,0.285,0.342,0.492,735,689225,3.42,1.195,9.2,2.34,6,32,56,73.2,0.269
680776,689225,L,R,,foul,0.285,0.342,0.492,735,689225,3.42,1.195,9.2,2.34,6,32,56,73.2,0.269
680776,689225,L,R,,foul,0.285,0.342,0.492,735,689225,3.42,1.195,9.2,2.34,6,32,56,73.2,0.269
680776,689225,L,R,,swinging_strike,0.285,0.342,0.492,735,689225,3.42,1.195,9.2,2.34,6,32,56,73.2,0.269
680776,669373,L,L,field_error,hit_into_play,0.285,0.342,0.492,735,669373,2.39,0.91,10.6,6.7,16,37,155,211.0,0.271
680776,669373,L,L,,called_strike,0.285,0.342,0.492,735,669373,2.39,0.91,10.6,6.7,16,37,155,211.0,0.271
680776,669373,L,L,single,hit_into_play,0.285,0.342,0.492,735,669373,2.39,0.91,10.6,6.7,16,37,155,211.0,0.271
680776,669373,L,L,,foul,0.285,0.342,0.492,735,669373,2.39,0.91,10.6,6.7,16,37,155,211.0,0.271
680776,669373,L,L,,ball,0.285,0.342,0.492,735,669373,2.39,0.91,10.6,6.7,16,37,155,211.0,0.271
680776,663947,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,663947,2.61,0.81,7.5,4.61,8,18,63,100.0,0.209
680776,669373,L,L,field_out,hit_into_play,0.285,0.342,0.492,735,669373,2.39,0.91,10.6,6.7,16,37,155,211.0,0.271
680776,663947,L,L,,foul,0.285,0.342,0.492,735,663947,2.61,0.81,7.5,4.61,8,18,63,100.0,0.209
680776,663947,L,L,,ball,0.285,0.342,0.492,735,663947,2.61,0.81,7.5,4.61,8,18,63,100.0,0.209
680776,669373,L,L,,called_strike,0.285,0.342,0.492,735,669373,2.39,0.91,10.6,6.7,16,37,155,211.0,0.271
680776,663554,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,663554,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331
680776,663554,L,R,,foul,0.285,0.342,0.492,735,663554,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331
680776,663554,L,R,,ball,0.285,0.342,0.492,735,663554,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331
680776,663554,L,R,,called_strike,0.285,0.342,0.492,735,663554,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331
680776,663554,L,R,,ball,0.285,0.342,0.492,735,663554,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331
680776,663554,L,R,,ball,0.285,0.342,0.492,735,663554,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331
680776,663554,L,R,field_error,hit_into_play,0.285,0.342,0.492,735,663554,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331
680776,669724,L,R,field_out,hit_into_play,0.285,0.342,0.492,735,669724,1.74,1.129,7.3,3.57,2,7,28,31.0,0.28
680776,669724,L,R,,ball,0.285,0.342,0.492,735,669724,1.74,1.129,7.3,3.57,2,7,28,31.0,0.28
680776,669724,L,R,,ball,0.285,0.342,0.492,735,669724,1.74,1.129,7.3,3.57,2,7,28,31.0,0.28
680776,669724,L,R,,foul,0.285,0.342,0.492,735,669724,1.74,1.129,7.3,3.57,2,7,28,31.0,0.28
680776,669724,L,R,,foul,0.285,0.342,0.492,735,669724,1.74,1.129,7.3,3.57,2,7,28,31.0,0.28
680776,669724,L,R,,ball,0.285,0.342,0.492,735,669724,1.74,1.129,7.3,3.57,2,7,28,31.0,0.28
680776,669724,L,R,,called_strike,0.285,0.342,0.492,735,669724,1.74,1.129,7.3,3.57,2,7,28,31.0,0.28
680776,663947,L,L,home_run,hit_into_play,0.285,0.342,0.492,735,663947,2.61,0.81,7.5,4.61,8,18,63,100.0,0.209
